Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
2501,0,-0.024573,0.062180,0.684137,0.726283,1477.548462,1519.908081,1455.184692
2502,0,-0.027337,0.052581,0.683280,0.727748,1472.252930,1510.554565,1454.770508
2503,0,-0.054525,0.044788,0.693716,0.716784,1467.822632,1499.216919,1451.028809
2506,0,-0.049448,0.045240,0.692067,0.718716,1452.598267,1473.489746,1451.419067
2507,0,-0.045469,0.045634,0.691760,0.719248,1446.846680,1463.982788,1449.952026
2508,0,-0.043416,0.045389,0.691984,0.719175,1441.357544,1454.675659,1448.692261
2509,0,-0.039179,0.045868,0.692360,0.719026,1436.572266,1445.463013,1447.256226
2510,0,-0.037315,0.045940,0.692775,0.718721,1431.014038,1436.141968,1445.959961
2511,0,-0.034084,0.042227,0.690230,0.721553,1425.504517,1427.337769,1444.494751
2512,0,-0.035108,0.044882,0.692419,0.719242,1418.339111,1417.469238,1442.526489
2513,0,-0.036075,0.046606,0.693894,0.717661,1412.636353,1407.977539,1441.033813
2514,0,-0.033001,0.042649,0.691277,0.720574,1407.143066,1399.158325,1439.381714
2515,0,-0.036864,0.045314,0.693623,0.717966,1401.212402,1388.698853,1438.518433
2516,0,-0.036403,0.042691,0.692066,0.719650,1396.076904,1379.578735,1437.216553
2517,0,-0.034894,0.047370,0.695021,0.716578,1390.385986,1369.529907,1435.349365
2518,0,-0.034769,0.050014,0.696414,0.715050,1384.892456,1359.824341,1433.914185
2519,0,-0.035128,0.052898,0.698207,0.713074,1379.135742,1349.997925,1432.167603
2520,0,-0.037946,0.056672,0.699646,0.711227,1373.466919,1340.238281,1430.171753
2521,0,-0.030558,0.073995,0.700609,0.709040,1365.157349,1329.710083,1428.963989
2522,0,-0.027559,0.084918,0.700481,0.708065,1360.089355,1319.851685,1427.432983
2523,0,-0.024728,0.093303,0.700077,0.707514,1355.094849,1310.235229,1425.966919
2524,0,-0.028116,0.096040,0.700814,0.706290,1350.451782,1300.564453,1425.044678
2525,0,-0.036586,0.095078,0.700636,0.706208,1344.848999,1290.957642,1423.584961
2526,0,-0.039551,0.093289,0.699676,0.707238,1339.606323,1281.575073,1422.522705
2527,0,-0.045609,0.091955,0.699014,0.707703,1335.480347,1271.677124,1421.152222
2528,0,-0.047339,0.090623,0.698561,0.708208,1330.294067,1261.988525,1420.228516
2529,0,-0.046537,0.089145,0.698887,0.708127,1325.874023,1252.430298,1418.981445
2530,0,-0.045607,0.089271,0.698828,0.708231,1320.932495,1242.703369,1418.200317
2531,0,-0.045192,0.088397,0.698360,0.708827,1315.528809,1233.172974,1417.517822
2532,0,-0.043516,0.087452,0.698795,0.708621,1310.312012,1223.403809,1417.279541
2533,0,-0.035212,0.092562,0.702103,0.705156,1303.058228,1213.163208,1416.270996
2534,0,-0.034899,0.094924,0.705116,0.701842,1298.860474,1203.483765,1416.690674
2535,0,-0.033768,0.097161,0.706562,0.700135,1294.123535,1193.585938,1416.370605
2536,0,-0.033052,0.104183,0.704548,0.701189,1290.311279,1183.246216,1414.781006
2537,0,-0.032262,0.108768,0.703802,0.701279,1285.209839,1173.783325,1414.845703
2538,0,-0.034115,0.115766,0.703215,0.700659,1280.032593,1163.531738,1415.151367
2539,0,-0.035917,0.119667,0.703945,0.699179,1274.906494,1153.948364,1415.507324
2540,0,-0.035107,0.116532,0.701232,0.702468,1270.370728,1144.895996,1416.074951
2541,0,-0.031341,0.113832,0.700292,0.704025,1264.992798,1136.016113,1417.269897
2542,0,-0.026565,0.109821,0.697580,0.707542,1259.537109,1126.977051,1417.149048
2543,0,-0.024417,0.112268,0.694452,0.710307,1254.589722,1117.520630,1417.522339
2544,0,-0.027577,0.116616,0.695225,0.708733,1250.425049,1107.722778,1418.078491
2545,0,-0.020794,0.121319,0.692565,0.710776,1242.474243,1099.508667,1418.243042
2546,0,-0.016121,0.125991,0.689989,0.712588,1237.420898,1090.076904,1418.205566
2547,0,-0.018161,0.125605,0.693917,0.708783,1233.026489,1081.314087,1418.685791
2548,0,-0.021445,0.124348,0.698831,0.704069,1228.426147,1071.827271,1419.003662
2549,0,-0.024432,0.121943,0.706225,0.696979,1221.695312,1062.252441,1419.103638
2550,0,-0.025699,0.117156,0.708294,0.695653,1219.244873,1053.141235,1420.993286
2551,0,-0.025923,0.114022,0.709799,0.694631,1214.038940,1044.111328,1420.952881
2552,0,-0.031543,0.105047,0.710213,0.695390,1209.452637,1035.138428,1422.135132
2553,0,-0.035358,0.100888,0.711531,0.694475,1203.766602,1025.839722,1422.983398
2554,0,-0.036478,0.097554,0.711027,0.695408,1199.052368,1016.671509,1423.247559
2555,0,-0.037459,0.091305,0.712014,0.695195,1194.232300,1007.726685,1423.622070
2556,0,-0.036957,0.086578,0.713351,0.694456,1189.157593,998.704285,1423.689941
2557,0,-0.034286,0.084129,0.713486,0.694755,1184.673706,989.677429,1424.452148
2558,0,-0.036044,0.080781,0.713208,0.695349,1179.389648,980.090271,1425.519043
2559,0,-0.036794,0.079667,0.713847,0.694782,1174.477173,970.863098,1425.947266
2560,0,-0.034350,0.079580,0.713509,0.695264,1169.850342,962.185242,1426.243530
2561,0,-0.034804,0.088861,0.714959,0.692623,1163.421753,951.894226,1426.832275
2562,0,-0.037103,0.085032,0.714538,0.693417,1159.410156,943.625610,1427.577148
2563,0,-0.037132,0.084096,0.715901,0.692123,1154.909180,934.432678,1427.762207
2564,0,-0.038913,0.076221,0.717582,0.691196,1149.769531,925.350586,1427.872681
2565,0,-0.039480,0.073324,0.716786,0.692302,1144.994263,916.682800,1428.210327
2566,0,-0.040917,0.071041,0.717156,0.692074,1139.869507,907.014771,1428.699463
2567,0,-0.040672,0.068736,0.716142,0.693370,1135.239380,898.024475,1428.923706
2568,0,-0.037867,0.067254,0.715276,0.694567,1130.850098,889.223938,1428.804077
2569,0,-0.036287,0.062262,0.714761,0.695647,1126.207275,879.667419,1428.941528
2570,0,-0.032327,0.059272,0.714135,0.696744,1121.735840,870.596008,1428.531372
2571,0,-0.028706,0.060510,0.714008,0.696927,1116.989136,860.915161,1428.514893
2572,0,-0.032827,0.081445,0.709555,0.699157,1112.156616,848.752686,1427.242065
2573,0,-0.032361,0.095137,0.707817,0.699211,1107.518311,839.669739,1426.805664
2574,0,-0.030873,0.108976,0.710922,0.694090,1102.488159,829.908997,1426.417358
2575,0,-0.029388,0.112464,0.711273,0.693238,1097.741089,820.016968,1426.320557
2576,0,-0.028064,0.116394,0.712573,0.691306,1093.484131,810.420593,1425.948364
2577,0,-0.026881,0.118148,0.713703,0.689889,1089.194336,800.621704,1425.750122
2578,0,-0.033291,0.114879,0.711229,0.692711,1085.752563,789.914978,1426.187134
2579,0,-0.038043,0.112044,0.709515,0.694685,1081.329224,779.621887,1425.916748
2580,0,-0.042704,0.109596,0.708046,0.696302,1076.810181,769.450317,1425.590454
2581,0,-0.037356,0.092656,0.712495,0.694528,1072.490601,761.990845,1425.421387
2582,0,-0.033681,0.083237,0.714248,0.694109,1068.036743,751.846252,1425.323486
2583,0,-0.030861,0.078209,0.715258,0.693785,1063.722412,741.436340,1424.764771
2584,0,-0.031528,0.081863,0.716600,0.691946,1058.653076,730.927490,1424.256958
2585,0,-0.029215,0.084971,0.717376,0.690868,1054.451660,720.705200,1423.733398
2586,0,-0.026662,0.089215,0.718514,0.689251,1050.059570,710.345520,1423.055786
2587,0,-0.019250,0.087652,0.718775,0.689427,1045.854248,700.459900,1422.812134
2588,0,-0.014542,0.087042,0.719145,0.689233,1041.381836,690.000977,1422.299194
2589,0,-0.016586,0.085254,0.718962,0.689602,1037.020386,679.279175,1421.288452
2590,0,-0.017445,0.083935,0.718797,0.689914,1032.530151,668.799011,1420.960938
2591,0,-0.018297,0.083617,0.718772,0.689956,1027.986816,658.194214,1420.651245
2592,0,-0.019048,0.083589,0.718449,0.690277,1023.551453,647.682312,1420.305176
2593,0,-0.019651,0.083847,0.718190,0.690498,1019.310730,637.220703,1419.925781
2594,0,-0.020216,0.084517,0.718307,0.690277,1014.853210,626.693054,1419.578613
2595,0,-0.020475,0.085857,0.718750,0.689644,1010.401611,616.131836,1419.294800
2596,0,-0.021402,0.107333,0.718617,0.686740,1005.451111,604.225159,1417.413696
2597,0,-0.026983,0.115111,0.715845,0.688177,1002.041077,593.029053,1417.780762
2598,0,-0.029832,0.119527,0.713354,0.689891,997.790527,582.674500,1417.619141
2599,0,-0.026533,0.107336,0.715848,0.689447,993.601929,574.729126,1418.707642
2600,0,-0.023664,0.100982,0.717537,0.688755,989.249023,564.603271,1418.424561
2601,0,-0.025938,0.094314,0.718104,0.689027,985.115234,554.315430,1418.861328
2602,0,-0.027596,0.093538,0.717961,0.689218,980.756958,544.162659,1418.953369
2603,0,-0.029936,0.092748,0.718153,0.689027,976.402039,534.150452,1419.038208
2604,0,-0.031438,0.092360,0.718116,0.689050,972.236206,524.374756,1419.140259
2605,0,-0.032490,0.089469,0.717669,0.689849,968.141357,514.746704,1419.212891
2606,0,-0.031483,0.089239,0.717301,0.690307,964.008484,505.330750,1419.243408
2607,0,-0.031182,0.088934,0.716544,0.691146,959.794922,495.886536,1420.024902
2608,0,-0.045200,0.105348,0.711611,0.693159,955.872864,483.506897,1419.547241
2609,0,-0.044779,0.117661,0.707760,0.695145,951.958496,475.023071,1420.064697
2610,0,-0.045150,0.124503,0.707291,0.694406,948.110107,465.559174,1420.719360
2611,0,-0.048048,0.118822,0.706067,0.696450,944.306763,456.843292,1422.678223
2612,0,-0.042126,0.113412,0.708459,0.695305,939.625671,449.423615,1423.525513
2613,0,-0.039564,0.110809,0.709483,0.694830,935.367310,440.289429,1424.338623
2614,0,-0.039266,0.105747,0.709839,0.695273,931.561523,431.335785,1425.015381
2615,0,-0.041922,0.104031,0.709505,0.695717,927.812500,422.100647,1425.277832
2616,0,-0.044030,0.102029,0.710062,0.695316,922.814941,412.801361,1426.363281
2617,0,-0.046700,0.100132,0.710390,0.695082,918.455505,403.634918,1427.224976
2618,0,-0.048679,0.100453,0.710897,0.694381,913.893127,394.351990,1427.820068
2619,0,-0.051702,0.099150,0.710462,0.694795,910.166565,385.221344,1428.696655
2620,0,-0.051046,0.098327,0.711216,0.694189,904.777466,376.078583,1429.678345
2621,0,-0.048901,0.099255,0.711935,0.693473,900.610962,367.138458,1430.475708
2622,0,-0.048369,0.099253,0.712085,0.693357,895.720459,358.029999,1431.608643
2623,0,-0.046196,0.100349,0.712667,0.692749,891.334290,349.130646,1432.339600
2624,0,-0.046063,0.101498,0.711875,0.693405,887.306213,340.093292,1432.973022
2625,0,-0.041576,0.102885,0.712993,0.692335,882.302612,331.605774,1433.907837
2626,0,-0.043063,0.121136,0.715169,0.687026,876.910217,320.962524,1434.231445
2627,0,-0.042145,0.126143,0.714629,0.686744,872.206787,312.775635,1435.125244
2628,0,-0.043801,0.128048,0.714601,0.686316,867.805847,303.340027,1436.323364
2629,0,-0.042792,0.127998,0.714693,0.686294,862.740479,295.111053,1437.154663
2630,0,-0.042464,0.124781,0.715763,0.685791,858.307434,286.587097,1438.000732
2631,0,-0.041466,0.124479,0.715700,0.685973,853.283936,277.592316,1438.989136
2632,0,-0.045366,0.109078,0.715206,0.688857,849.544189,269.684387,1440.927734
2633,0,-0.048241,0.100252,0.714706,0.690520,844.657166,260.862640,1441.715942
2634,0,-0.049910,0.094894,0.714286,0.691592,839.753601,252.260864,1442.480225
2635,0,-0.051192,0.090805,0.713173,0.693194,834.902344,243.323730,1443.400635
2636,0,-0.053155,0.087323,0.712324,0.694366,830.042786,234.481598,1444.194092
2637,0,-0.050016,0.087363,0.712786,0.694120,824.789856,226.035553,1444.733887
2638,0,-0.045694,0.103241,0.713800,0.691189,819.224854,216.775909,1443.869629
2639,0,-0.043093,0.112227,0.713793,0.689962,814.203857,207.901062,1444.163696
2640,0,-0.044276,0.114358,0.712559,0.690812,809.572021,198.882889,1444.736816
2641,0,-0.040195,0.118307,0.713118,0.689819,804.466187,190.346176,1444.133301
2642,0,-0.038214,0.120659,0.713310,0.689326,799.618347,181.500732,1444.007812
2643,0,-0.037031,0.122208,0.712944,0.689496,794.420837,172.150833,1443.901611
2644,0,-0.037872,0.122931,0.713383,0.688868,789.997131,163.616028,1443.434448
2645,0,-0.037232,0.122038,0.714453,0.687952,785.303162,154.858871,1442.585449
2646,0,-0.037191,0.122509,0.714265,0.688066,780.228149,145.422363,1442.181030
2647,0,-0.036613,0.123468,0.713649,0.688564,775.192566,136.126846,1441.401367
2648,0,-0.037335,0.126122,0.714674,0.686979,770.453430,126.854210,1440.481079
2649,0,-0.035992,0.125912,0.714567,0.687201,765.533997,118.033745,1439.387939
2650,0,-0.036124,0.116552,0.714036,0.689393,761.052551,109.507889,1439.580322
2651,0,-0.037752,0.110527,0.713372,0.690985,755.706055,100.223000,1438.822632
2652,0,-0.039974,0.106795,0.712748,0.692089,750.521423,91.046982,1437.949707
2653,0,-0.040876,0.105052,0.712394,0.692668,744.937500,81.817619,1436.765137
2654,0,-0.040265,0.105991,0.712543,0.692406,739.614929,72.794128,1435.422852
2655,0,-0.041342,0.106394,0.712115,0.692721,733.921570,63.510113,1434.514893
2656,0,-0.041926,0.110023,0.711440,0.692813,728.064514,54.104397,1433.498535
2657,0,-0.039327,0.116247,0.710607,0.692805,722.649231,45.030357,1431.783569
2658,0,-0.037470,0.123989,0.710866,0.691298,716.101013,35.712708,1430.180786
2659,0,-0.034521,0.127267,0.710812,0.690911,711.115112,27.151966,1429.198242
2660,0,-0.031115,0.130020,0.710183,0.691207,706.141785,17.956741,1428.122559
2661,0,-0.030172,0.130509,0.709818,0.691531,700.921082,9.090158,1427.171387
2662,0,-0.031233,0.131328,0.709737,0.691413,695.596985,-0.346488,1426.157837
2663,0,-0.032224,0.130461,0.708188,0.693117,690.964233,-9.446921,1425.437256
2664,0,-0.029644,0.132315,0.706196,0.694911,685.326599,-18.483433,1424.772095
2665,0,-0.027709,0.133108,0.704584,0.696474,680.695251,-27.556158,1423.796143
2666,0,-0.028566,0.132530,0.705025,0.696103,675.889587,-36.678192,1423.096802
2667,0,-0.028634,0.134840,0.704132,0.696560,670.430969,-45.485390,1421.893677
2668,0,-0.029619,0.135943,0.703554,0.696889,665.311523,-54.589619,1421.376953
2669,0,-0.029811,0.137944,0.702975,0.697071,660.264771,-63.876614,1420.478882
2670,0,-0.030368,0.139569,0.702594,0.697109,655.675171,-72.776901,1419.813843
2671,0,-0.028774,0.142773,0.701880,0.697247,650.522522,-82.186752,1418.914307
2672,0,-0.029787,0.143355,0.701404,0.697564,646.222351,-90.994995,1418.538940
2673,0,-0.028992,0.144330,0.700522,0.698282,641.852905,-100.345352,1417.919678
2674,0,-0.028589,0.146300,0.700357,0.698054,636.889771,-109.221825,1417.233765
2675,0,-0.027975,0.148456,0.700204,0.697777,632.155273,-118.446777,1416.677368
2676,0,-0.027496,0.150115,0.700163,0.697482,627.499756,-127.691895,1416.226685
2677,0,-0.026935,0.150986,0.700022,0.697458,622.937988,-136.904953,1415.969971
2678,0,-0.026105,0.151271,0.699731,0.697719,618.033875,-146.552155,1415.843262
2679,0,-0.027490,0.150305,0.699882,0.697723,613.641479,-155.802094,1415.834717
2680,0,-0.028077,0.147931,0.700693,0.697394,608.854736,-165.010452,1416.300049
2681,0,-0.027879,0.147809,0.701219,0.696898,604.229736,-174.382660,1416.133667
2682,0,-0.026457,0.146293,0.702758,0.695722,598.832458,-183.571518,1417.235107
2683,0,-0.025971,0.145444,0.703803,0.694861,593.690247,-192.823029,1418.062622
2684,0,-0.023943,0.145766,0.705048,0.693604,588.489868,-201.701752,1419.007690
2685,0,-0.023857,0.147320,0.704978,0.693349,583.153687,-211.094696,1419.792236
2686,0,-0.025670,0.149333,0.704122,0.693724,578.539612,-219.947174,1420.875610
2687,0,-0.027881,0.151008,0.702842,0.694573,573.870789,-228.995331,1421.363647
2688,0,-0.029084,0.153396,0.702386,0.694462,568.699585,-238.064835,1422.034912
2689,0,-0.030483,0.154415,0.702315,0.694248,563.853455,-247.113556,1422.828857
2690,0,-0.030087,0.155192,0.702150,0.694259,559.252869,-256.351929,1423.704590
2691,0,-0.032346,0.154221,0.702488,0.694032,553.862610,-265.462311,1424.158936
2692,0,-0.034720,0.151419,0.703575,0.693432,548.466125,-274.620483,1425.222290
2693,0,-0.039778,0.147923,0.703617,0.693873,543.448059,-283.873169,1425.777832
2694,0,-0.041237,0.145874,0.706337,0.691453,537.855774,-293.094788,1426.481201
2695,0,-0.042571,0.142620,0.708488,0.689850,531.905396,-302.209534,1427.817505
2696,0,-0.044535,0.139640,0.708948,0.689862,526.525879,-311.259491,1428.480957
2697,0,-0.043827,0.139518,0.709150,0.689725,520.836060,-320.277710,1429.139771
2698,0,-0.046924,0.137342,0.709521,0.689576,515.179626,-329.297974,1430.054077
2699,0,-0.040619,0.140858,0.710636,0.688118,508.995941,-338.321808,1430.437012
2700,0,-0.037649,0.140671,0.711179,0.687763,503.469299,-347.521240,1431.716553
2701,0,-0.034905,0.142076,0.712089,0.686677,497.891998,-356.397064,1432.199097
2702,0,-0.030122,0.143489,0.712817,0.685854,492.599548,-365.277679,1432.623413
2703,0,-0.030267,0.142677,0.712691,0.686148,487.274048,-374.508850,1433.272583
2704,0,-0.029069,0.143992,0.713021,0.685581,481.330048,-383.565125,1433.686157
2705,0,-0.028104,0.143417,0.713117,0.685642,475.750885,-392.782196,1434.324219
2706,0,-0.030720,0.140951,0.711856,0.687350,470.660767,-401.698639,1434.432983
2707,0,0.382616,0.175510,0.196304,0.885588,473.713409,-386.081818,1449.229004
2708,0,0.542207,0.158538,-0.142935,0.812679,468.020142,-394.494415,1449.722290
2709,0,0.595151,0.139617,-0.330346,0.719148,462.487946,-403.758423,1449.403931
2710,0,0.390742,0.171833,0.182874,0.885636,448.786621,-436.734222,1434.217896
2711,0,0.216561,0.168247,0.450609,0.849556,442.428497,-446.793335,1433.200806
2712,0,0.112385,0.157654,0.579786,0.791431,436.735809,-456.102600,1432.863892
2713,0,0.056002,0.151461,0.641458,0.749970,431.085083,-465.178040,1432.060181
2714,0,0.026356,0.147444,0.672473,0.724807,425.464966,-474.650665,1431.170410
2715,0,0.011081,0.145615,0.688516,0.710366,420.375061,-483.745514,1429.982300
2716,0,0.005362,0.145212,0.696274,0.702913,414.662933,-493.281250,1429.035522
2717,0,0.002393,0.144278,0.701513,0.697895,409.418793,-502.554596,1427.711426
2718,0,0.000582,0.143502,0.704555,0.694989,404.054230,-511.969971,1426.459106
2719,0,-0.000682,0.142268,0.706413,0.693354,398.651978,-521.554321,1425.219849
2720,0,-0.002101,0.140921,0.707352,0.692668,393.391052,-530.900085,1423.833252
2721,0,-0.005541,0.137580,0.707526,0.693144,388.591217,-540.328674,1422.735962
2722,0,-0.006951,0.135440,0.707369,0.693712,382.880219,-549.767761,1421.336182
2723,0,-0.008371,0.134290,0.708411,0.692856,377.625153,-559.266174,1419.873169
2724,0,-0.010029,0.133863,0.708242,0.693089,372.411316,-568.696655,1418.237061
2725,0,-0.010054,0.133842,0.708254,0.693081,367.091156,-578.054382,1416.683838
2726,0,-0.009848,0.134687,0.708280,0.692894,361.984344,-587.357422,1414.848389
2727,0,-0.009610,0.135408,0.707560,0.693492,356.830383,-596.853210,1413.228760
2728,0,-0.006805,0.140863,0.707523,0.692476,350.987671,-606.289185,1410.719971
2729,0,-0.003752,0.145800,0.706883,0.692131,345.896545,-615.608887,1408.641479
2730,0,-0.001996,0.148281,0.706409,0.692095,340.458130,-625.130981,1407.126587
2731,0,-0.001254,0.150843,0.706226,0.691729,334.990723,-634.695068,1405.322754
2732,0,-0.001865,0.151505,0.706187,0.691623,329.308014,-644.465454,1403.840576
2733,0,-0.002117,0.149998,0.707384,0.690727,323.639526,-653.898682,1402.618896
2734,0,-0.002656,0.149180,0.708005,0.690266,318.405975,-663.259094,1400.998047
2735,0,-0.001877,0.150232,0.707746,0.690306,313.355713,-672.627991,1399.142090
2736,0,-0.003567,0.149957,0.707324,0.690791,308.084656,-682.046936,1397.669312
2737,0,-0.004004,0.149683,0.706605,0.691584,302.870178,-691.297546,1396.437256
2738,0,-0.001826,0.150994,0.706014,0.691912,297.986298,-700.301575,1394.824219
2739,0,-0.000194,0.152557,0.704988,0.692617,292.804535,-709.524597,1393.640381
2740,0,-0.000374,0.150467,0.705657,0.692393,287.194397,-718.726013,1393.102905
2741,0,0.000031,0.150078,0.705421,0.692718,282.282349,-727.977295,1391.995972
2742,0,0.001179,0.151851,0.704447,0.693321,277.606293,-736.947571,1390.483154
2743,0,-0.000622,0.152094,0.704064,0.693658,272.084106,-746.305420,1389.776733
2744,0,-0.003561,0.150503,0.703553,0.694514,267.077759,-754.842285,1388.754761
2745,0,-0.007413,0.149775,0.702122,0.696087,262.067841,-764.312378,1387.452271
2746,0,-0.010481,0.148817,0.701940,0.696437,256.734802,-773.526672,1386.233276
2747,0,-0.014072,0.145444,0.702390,0.696632,250.934952,-782.394531,1385.593628
2748,0,-0.016537,0.142355,0.702719,0.696884,245.561066,-791.486267,1384.718872
2749,0,-0.017514,0.139979,0.702899,0.697160,240.690475,-799.786377,1383.250488
2750,0,-0.018111,0.137193,0.703267,0.697327,234.645721,-809.294800,1382.802368
2751,0,-0.017252,0.136059,0.703071,0.697769,229.145126,-817.860352,1382.062500
2752,0,-0.016818,0.135563,0.702338,0.698613,223.321732,-826.933899,1381.665894
2753,0,-0.016694,0.138647,0.700265,0.700091,217.410645,-836.071167,1381.234863
2754,0,-0.015646,0.141514,0.698758,0.701046,211.784698,-844.903809,1380.699463
2755,0,-0.015966,0.143209,0.697443,0.702004,206.311844,-853.247681,1380.059814
2756,0,-0.018181,0.145527,0.695993,0.702912,200.802155,-862.163757,1379.535645
2757,0,-0.018131,0.145572,0.695943,0.702953,195.206482,-870.585022,1379.427979
2758,0,-0.019315,0.145211,0.695861,0.703078,189.582657,-879.316467,1379.253296
2759,0,-0.019997,0.144308,0.696684,0.702430,183.985443,-887.377625,1379.260498
2760,0,-0.021959,0.142157,0.697007,0.702489,178.090103,-896.004089,1379.408691
2761,0,-0.024624,0.139403,0.697913,0.702053,172.732117,-903.822266,1379.215088
2762,0,-0.027138,0.136838,0.698401,0.701979,166.899094,-912.048950,1379.324829
2763,0,-0.028064,0.135120,0.698540,0.702138,161.046310,-919.896057,1379.424683
2764,0,-0.028531,0.134044,0.698382,0.702482,155.047760,-928.026978,1379.418091
2765,0,-0.030247,0.133958,0.697963,0.702843,149.167526,-936.169983,1379.276611
2766,0,-0.032126,0.133970,0.696725,0.703984,143.562607,-944.011230,1378.933472
2767,0,-0.031509,0.134728,0.696312,0.704276,137.473801,-952.087341,1378.851929
2768,0,-0.031202,0.135689,0.695599,0.704810,131.613495,-959.966248,1378.414185
2769,0,-0.028491,0.136261,0.695285,0.705123,125.573662,-967.719666,1378.168457
2770,0,-0.028223,0.136746,0.694664,0.705653,119.732819,-975.732361,1377.627441
2771,0,-0.028329,0.136669,0.694261,0.706060,113.684654,-983.417358,1377.207886
2772,0,-0.028853,0.135820,0.694040,0.706420,107.548927,-991.215759,1376.697021
2773,0,-0.028942,0.134686,0.694181,0.706495,101.329720,-998.690369,1376.258789
2774,0,-0.029598,0.133555,0.693273,0.707573,95.389618,-1006.337769,1375.699463
2775,0,-0.030338,0.132517,0.692394,0.708597,89.256653,-1013.931641,1375.005005
2776,0,-0.031646,0.131358,0.691606,0.709524,83.066139,-1021.572327,1374.232544
2777,0,-0.032297,0.130559,0.690655,0.710568,76.830605,-1029.177856,1373.317505
2778,0,-0.032740,0.130175,0.690145,0.711114,70.448135,-1036.551758,1372.270386
2779,0,-0.032708,0.130098,0.689074,0.712167,64.343475,-1043.944580,1371.138062
2780,0,-0.032103,0.130371,0.688214,0.712975,58.107784,-1051.336548,1369.846924
2781,0,-0.031401,0.130972,0.687286,0.713791,51.897453,-1058.727905,1368.457153
2782,0,-0.029968,0.131503,0.686622,0.714394,45.602303,-1066.205933,1367.206299
2783,0,-0.028403,0.131916,0.685778,0.715192,39.330933,-1073.464600,1365.821777
2784,0,-0.027405,0.131992,0.684192,0.716735,33.243866,-1080.655273,1364.325928
2785,0,-0.026298,0.131714,0.682698,0.718250,26.839039,-1088.058594,1363.159546
2786,0,-0.024337,0.132930,0.682152,0.718614,20.443150,-1095.202148,1361.815063
2787,0,-0.022921,0.133683,0.681364,0.719268,14.159166,-1102.291260,1360.478394
2788,0,-0.023746,0.133834,0.679543,0.720933,8.057237,-1109.297974,1359.046021
2789,0,-0.024839,0.134863,0.677243,0.722867,1.735399,-1116.135132,1357.577881
2790,0,-0.024749,0.136364,0.675173,0.724523,-4.654368,-1123.268555,1356.503540
2791,0,-0.024263,0.137443,0.673222,0.726149,-11.077075,-1130.308350,1355.264282
2792,0,-0.023556,0.137974,0.671329,0.727822,-17.384178,-1137.316650,1354.026001
2793,0,-0.022588,0.137877,0.669886,0.729200,-23.733713,-1144.306274,1352.819458
2794,0,-0.023939,0.126463,0.669012,0.732022,-28.370554,-1149.434082,1351.833984
2795,0,-0.023755,0.118617,0.668746,0.733583,-34.834255,-1156.901001,1350.971924
2796,0,-0.024499,0.114803,0.668759,0.734154,-40.981129,-1163.959351,1349.585327
2797,0,-0.022893,0.111143,0.668710,0.734813,-47.138176,-1170.655396,1348.737061
2798,0,-0.021384,0.108119,0.668668,0.735347,-53.176006,-1177.451904,1347.783691
2799,0,-0.020249,0.106132,0.668546,0.735780,-59.409119,-1184.525635,1347.031128
2800,0,-0.018614,0.105296,0.668448,0.736032,-65.293808,-1191.103638,1346.252686
2801,0,-0.017633,0.104296,0.668020,0.736587,-71.495056,-1198.153076,1345.821777
2802,0,-0.016494,0.104060,0.667253,0.737342,-77.570030,-1204.822632,1345.439941
2803,0,-0.014959,0.102568,0.667359,0.737487,-84.412529,-1212.022217,1345.622681
2804,0,-0.014633,0.102901,0.666236,0.738463,-89.606995,-1218.183594,1344.794678
2805,0,-0.015169,0.104830,0.664702,0.739562,-95.731987,-1225.301392,1344.822021
2806,0,-0.015079,0.103731,0.663830,0.740502,-101.671021,-1231.813354,1344.818237
2807,0,-0.015771,0.103055,0.662889,0.741424,-107.512413,-1238.530762,1344.900635
2808,0,-0.015081,0.103144,0.662890,0.741425,-113.298485,-1244.801025,1345.101318
2809,0,-0.016656,0.101784,0.662209,0.742187,-119.504128,-1251.915649,1345.681152
2810,0,-0.015991,0.099969,0.662883,0.741847,-125.637215,-1257.983521,1346.378174
2811,0,-0.014263,0.098956,0.663249,0.741691,-130.740097,-1263.507935,1346.614136
2812,0,-0.013749,0.098923,0.662712,0.742185,-136.597931,-1270.083984,1347.294189
2813,0,-0.012758,0.098384,0.662489,0.742473,-142.186768,-1276.355469,1347.947998
2814,0,-0.011779,0.097884,0.661724,0.743237,-147.803329,-1282.809204,1348.806396
2815,0,-0.010734,0.097977,0.660470,0.744355,-152.836609,-1287.860962,1349.293457
2816,0,-0.009850,0.096631,0.660126,0.744848,-158.962769,-1295.568237,1350.866089
2817,0,-0.009238,0.095510,0.659739,0.745343,-164.597366,-1301.936768,1352.000122
2818,0,-0.007094,0.093839,0.660293,0.745089,-170.216171,-1307.910156,1353.330566
2819,0,-0.006115,0.093560,0.660183,0.745230,-175.915268,-1314.125977,1354.600464
2820,0,-0.008702,0.093957,0.659997,0.745319,-181.314102,-1320.529663,1355.655640
2821,0,-0.010718,0.093979,0.659828,0.745440,-186.735886,-1326.341309,1356.969727
2822,0,-0.015123,0.095286,0.658141,0.746687,-191.794403,-1331.902100,1357.806885
2823,0,-0.014480,0.094719,0.658594,0.746373,-197.601791,-1337.499023,1359.534302
2824,0,-0.016994,0.094952,0.658189,0.746647,-203.081268,-1343.783203,1360.938599
2825,0,-0.018691,0.095547,0.657325,0.747292,-208.678589,-1349.713867,1362.264771
