%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1403638166045097000,362,1403638166045097000,cam0,-6.30258206402,-9.32533394828,2.62966317072,-0.308506252818,-0.749504560022,0.540426987224,0.225843923891
1403638166095097000,363,1403638166095097000,cam0,-6.34028960679,-9.28336115652,2.62984615019,-0.308360374061,-0.75272306977,0.535255576087,0.227647376907
1403638166145097000,364,1403638166145097000,cam0,-6.3903040526,-9.23571484588,2.62667477842,-0.306392874849,-0.755387585023,0.532228606853,0.228573210772
1403638166195097000,365,1403638166195097000,cam0,-6.4982598379,-9.18042780121,2.65004355951,-0.304897045323,-0.757908696278,0.529722482214,0.228048880058
1403638166245097000,366,1403638166245097000,cam0,-6.55587500474,-9.13403774367,2.69693462981,-0.30149385197,-0.759681155264,0.528148814116,0.230314631989
1403638166295097000,367,1403638166295097000,cam0,-6.61407518195,-9.08482766119,2.71371834511,-0.299199644149,-0.760638285523,0.528071757062,0.230324099759
1403638166345097000,368,1403638166345097000,cam0,-6.65126051726,-9.03947535608,2.72908076509,-0.297403756635,-0.761769440631,0.527248519919,0.230797147085
1403638166395097000,369,1403638166395097000,cam0,-6.67895848643,-8.99517700049,2.75397305576,-0.296002350684,-0.762218629508,0.526910150484,0.231885882571
1403638166445097000,370,1403638166445097000,cam0,-6.68098633824,-8.95817212255,2.77330197339,-0.295406926926,-0.763257111958,0.525750849481,0.231860675491
1403638166495097000,371,1403638166495097000,cam0,-6.70022016146,-8.91503256146,2.78932304117,-0.294438043844,-0.7632959607,0.526175424446,0.232002020303
1403638166545097000,372,1403638166545097000,cam0,-6.72212004479,-8.87489569349,2.81145779192,-0.294365782733,-0.763239433229,0.526955948493,0.230503322898
1403638166595097000,373,1403638166595097000,cam0,-6.7584005613,-8.83583332163,2.83306098233,-0.293256128658,-0.763157119214,0.52767918693,0.23053574577
1403638166645097000,374,1403638166645097000,cam0,-6.78982665008,-8.79507076264,2.85320005462,-0.293312696488,-0.76347826284,0.5279229904,0.228836012147
1403638166695097000,375,1403638166695097000,cam0,-6.79427762637,-8.76264190173,2.85577904802,-0.29554574229,-0.763285017302,0.528380231331,0.225528330183
1403638166745097000,376,1403638166745097000,cam0,-6.82589797716,-8.72519526313,2.8736884877,-0.297592253134,-0.763195179115,0.528871534632,0.221961414004
1403638166795097000,377,1403638166795097000,cam0,-6.85592328712,-8.685988198,2.88919177303,-0.30192454815,-0.763701467283,0.528647171687,0.214787811482
1403638166845097000,378,1403638166845097000,cam0,-6.88621512241,-8.65218273171,2.89714257977,-0.30658016753,-0.765490940349,0.52647989423,0.207005174073
1403638166895097000,379,1403638166895097000,cam0,-6.91593658143,-8.61564392069,2.90574381965,-0.311669883533,-0.768738397614,0.522029102423,0.198466057439
1403638166945097000,380,1403638166945097000,cam0,-6.952603286,-8.57834675538,2.91523097222,-0.315708254404,-0.771754059598,0.517118122047,0.193165259416
1403638166995097000,381,1403638166995097000,cam0,-6.97466198384,-8.54545748429,2.92255942401,-0.317858932484,-0.775166094843,0.51170308833,0.190376400425
1403638167045097000,382,1403638167045097000,cam0,-6.99477413021,-8.5184660286,2.92791579727,-0.318128598338,-0.777945088424,0.507310436476,0.190346408839
1403638167095097000,383,1403638167095097000,cam0,-7.02370137668,-8.4868192053,2.93243415698,-0.317487895726,-0.77994487123,0.504485390138,0.190740465153
1403638167145097000,384,1403638167145097000,cam0,-7.07611204457,-8.45165961332,2.94353842208,-0.315026035372,-0.781406432896,0.502599722975,0.193793968255
1403638167195097000,385,1403638167195097000,cam0,-7.14008996051,-8.41330124555,2.95854347948,-0.313234075461,-0.781652470675,0.502335646231,0.196373948328
1403638167245097000,386,1403638167245097000,cam0,-7.20340337455,-8.37056715092,2.97470246315,-0.311299897922,-0.782370131442,0.500976633047,0.200029408141
1403638167295097000,387,1403638167295097000,cam0,-7.26732128605,-8.33854679462,2.99217344316,-0.3097322404,-0.781850487425,0.501636346779,0.202821917357
1403638167345097000,388,1403638167345097000,cam0,-7.33226652545,-8.30747885282,3.00899576749,-0.308134960968,-0.78148757162,0.502529002668,0.204437331984
1403638167395097000,389,1403638167395097000,cam0,-7.38924736379,-8.28028853757,3.0287994157,-0.308220587379,-0.780919530635,0.503032833674,0.205238213875
1403638167445097000,390,1403638167445097000,cam0,-7.44009366539,-8.25601165308,3.044790329,-0.308057213431,-0.779463596441,0.505314069932,0.205414083752
1403638167495097000,391,1403638167495097000,cam0,-7.52115263253,-8.23509275,3.05417714582,-0.306664357028,-0.777849583268,0.509032991579,0.204431923687
1403638167545097000,392,1403638167545097000,cam0,-7.58306492241,-8.21187002242,3.07009326657,-0.306732289085,-0.775168850048,0.512804927461,0.205084526767
1403638167595097000,393,1403638167595097000,cam0,-7.64531140021,-8.18930692889,3.08030015711,-0.308437139417,-0.771586686182,0.517663618931,0.203825646987
1403638167645097000,394,1403638167645097000,cam0,-7.70696555097,-8.16355544174,3.09415824593,-0.31219715056,-0.767578330434,0.522331312591,0.201311812164
1403638167695097000,395,1403638167695097000,cam0,-7.76652671638,-8.1450212404,3.0943470866,-0.316073094151,-0.763850452819,0.525777671226,0.200469761613
1403638167745097000,396,1403638167745097000,cam0,-7.8348294746,-8.12840786352,3.0917937725,-0.321236349292,-0.759918104277,0.528797836178,0.199259958691
1403638167795097000,397,1403638167795097000,cam0,-7.90366663494,-8.10569845531,3.09860675896,-0.327295725213,-0.756313329995,0.530549695089,0.198455728486
1403638167845097000,398,1403638167845097000,cam0,-7.96616608151,-8.08528189779,3.10357182514,-0.334520306076,-0.752902658843,0.530700422911,0.198974400993
1403638167895097000,399,1403638167895097000,cam0,-8.03060817471,-8.06443250284,3.10692099757,-0.341023386518,-0.74912935148,0.530800789008,0.201888055581
1403638167945097000,400,1403638167945097000,cam0,-8.0947760952,-8.04245695289,3.10892523033,-0.348089641284,-0.745002444699,0.530636269419,0.205499655961
1403638167995097000,401,1403638167995097000,cam0,-8.15359122936,-8.02125806119,3.11422273347,-0.354101560484,-0.742009369218,0.529007094394,0.210203888964
1403638168045097000,402,1403638168045097000,cam0,-8.21986896084,-8.00104205233,3.11486253999,-0.359735677291,-0.738701821302,0.528247575589,0.214159661403
1403638168095097000,403,1403638168095097000,cam0,-8.28754309738,-7.97141681559,3.12191493502,-0.365407287012,-0.735333611114,0.527901680587,0.216983433924
1403638168145097000,404,1403638168145097000,cam0,-8.35755457611,-7.94596192678,3.12854574513,-0.369281851374,-0.733533231801,0.525871860635,0.221401667296
1403638168195097000,405,1403638168195097000,cam0,-8.4258268915,-7.91825251508,3.13926330504,-0.374419673388,-0.73030192441,0.524871744113,0.22578454246
1403638168245097000,406,1403638168245097000,cam0,-8.48293800042,-7.89784197564,3.14757184222,-0.37849718211,-0.728928487842,0.520804575589,0.232735336363
1403638168295097000,407,1403638168295097000,cam0,-8.55698470555,-7.86664938189,3.1597863958,-0.383268039335,-0.726732158535,0.517748503441,0.238542379797
1403638168345097000,408,1403638168345097000,cam0,-8.63919569148,-7.83237595728,3.17816779938,-0.388035145426,-0.724043573891,0.514882484809,0.245123756207
1403638168395097000,409,1403638168395097000,cam0,-8.72233942212,-7.79300493324,3.19467571111,-0.393395099635,-0.720150236465,0.513221173176,0.251451704916
1403638168445097000,410,1403638168445097000,cam0,-8.8227099955,-7.74267611221,3.19994694234,-0.397988664146,-0.717858621681,0.509948913768,0.257363804438
1403638168495097000,411,1403638168495097000,cam0,-8.91375558313,-7.70691178872,3.21554292567,-0.400611800086,-0.718753253242,0.503597657014,0.263236293919
1403638168545097000,412,1403638168545097000,cam0,-8.99530652047,-7.66723599074,3.23813061831,-0.402059057363,-0.720766445953,0.496081582275,0.26971708976
1403638168595097000,413,1403638168595097000,cam0,-9.07116546851,-7.63356644792,3.24990562972,-0.403914891785,-0.723182285367,0.48800554385,0.275155831297
1403638168645097000,414,1403638168645097000,cam0,-9.15019626562,-7.59351754725,3.25759284012,-0.405429241073,-0.724434353429,0.481914956986,0.280321194861
1403638168695097000,415,1403638168695097000,cam0,-9.22852698743,-7.56458659572,3.26145527484,-0.406288823955,-0.725855319572,0.47653971324,0.284558163269
1403638168745097000,416,1403638168745097000,cam0,-9.29685589307,-7.53869065702,3.26542763845,-0.406749649157,-0.726758094974,0.473121560403,0.287286239457
1403638168795097000,417,1403638168795097000,cam0,-9.35941758426,-7.51925000661,3.254752052,-0.40723562504,-0.726186850589,0.472745058391,0.288658818497
1403638168845097000,418,1403638168845097000,cam0,-9.42631182317,-7.50418132843,3.2579634335,-0.407854077781,-0.727040417785,0.470194149167,0.289801215029
1403638168895097000,419,1403638168895097000,cam0,-9.48971781239,-7.48585738322,3.2705834682,-0.407062801323,-0.728902716456,0.467800432244,0.290109395426
1403638168945097000,420,1403638168945097000,cam0,-9.55596328952,-7.47625861549,3.26260981676,-0.407355101888,-0.729491465657,0.467457849839,0.288768386638
1403638168995097000,421,1403638168995097000,cam0,-9.62484996106,-7.46097712943,3.26227285588,-0.405483328705,-0.730042858555,0.468258139633,0.288712676345
1403638169045097000,422,1403638169045097000,cam0,-9.69649593842,-7.45025124804,3.26162109573,-0.402946168204,-0.728960129147,0.471461981223,0.289784602598
1403638169095097000,423,1403638169095097000,cam0,-9.7726530105,-7.43645874608,3.26788583397,-0.400862494662,-0.727619118467,0.475776781275,0.288991579832
1403638169145097000,424,1403638169145097000,cam0,-9.83992577859,-7.42592568627,3.26474233441,-0.400013458138,-0.725195617272,0.481243424546,0.287202570198
1403638169195097000,425,1403638169195097000,cam0,-9.9165544913,-7.41567702082,3.25750988897,-0.400275850395,-0.722735189897,0.486654082586,0.283902963664
1403638169245097000,426,1403638169245097000,cam0,-9.98956135285,-7.40591845503,3.25010951252,-0.402507998393,-0.718962118678,0.492629019898,0.279995414053
1403638169295097000,427,1403638169295097000,cam0,-10.0623219258,-7.39758966345,3.24105193865,-0.406228091506,-0.713890602784,0.498866783906,0.276533681208
1403638169345097000,428,1403638169345097000,cam0,-10.1374121038,-7.39203715785,3.22731462249,-0.412127053425,-0.706215938464,0.507257343473,0.272213753485
1403638169395097000,429,1403638169395097000,cam0,-10.2131891281,-7.38235814332,3.21917203762,-0.418359723456,-0.698533167996,0.513880084517,0.270099636682
1403638169445097000,430,1403638169445097000,cam0,-10.2794864217,-7.37187532944,3.20712730438,-0.424449322358,-0.690762850809,0.519279358127,0.270256183861
1403638169495097000,431,1403638169495097000,cam0,-10.3575599621,-7.36297506099,3.20089539823,-0.430497152339,-0.68442298768,0.520824791201,0.273822775958
1403638169545097000,432,1403638169545097000,cam0,-10.4336196932,-7.34901988873,3.18831958406,-0.436044112352,-0.67823698699,0.522152786464,0.277878731011
1403638169595097000,433,1403638169595097000,cam0,-10.5082635011,-7.32804654182,3.18184789459,-0.441728274826,-0.673441921055,0.520421819093,0.283748551355
1403638169645097000,434,1403638169645097000,cam0,-10.5759214866,-7.30251328655,3.18051081642,-0.447173771552,-0.669709048746,0.516297482978,0.291482961997
1403638169695097000,435,1403638169695097000,cam0,-10.6428769443,-7.29063878494,3.16912541251,-0.452526139625,-0.667370529391,0.50942073256,0.300544816448
1403638169745097000,436,1403638169745097000,cam0,-10.7069850801,-7.26935562554,3.16454245386,-0.458603104667,-0.664073982115,0.503180735692,0.309027645843
1403638169795097000,437,1403638169795097000,cam0,-10.7547695589,-7.2555087468,3.16216092966,-0.462176194055,-0.662249316719,0.494520701274,0.321353830171
1403638169845097000,438,1403638169845097000,cam0,-10.8044054784,-7.23150405749,3.16113386358,-0.466436432689,-0.660134196611,0.485404552318,0.333230126658
1403638169895097000,439,1403638169895097000,cam0,-10.8831051299,-7.19493844256,3.16092688985,-0.471110138804,-0.656488264659,0.477568864069,0.344973006991
1403638169945097000,440,1403638169945097000,cam0,-10.9474366003,-7.15816411474,3.16966308115,-0.474368397043,-0.651124056714,0.471044574292,0.359345371037
1403638169995097000,441,1403638169995097000,cam0,-11.0270148091,-7.12339906976,3.17457855315,-0.478470509298,-0.644231314023,0.467033254978,0.371364947872
1403638170045097000,442,1403638170045097000,cam0,-11.1066585065,-7.08953529616,3.18349862238,-0.484155586096,-0.635539725186,0.465326798029,0.380990284912
1403638170095097000,443,1403638170095097000,cam0,-11.1690446476,-7.05575780379,3.19371522238,-0.491046717692,-0.62718378449,0.463456570015,0.38822883616
1403638170145097000,444,1403638170145097000,cam0,-11.2258686185,-7.02648149239,3.20462570778,-0.50014964537,-0.619034078593,0.460988486658,0.392602543223
1403638170195097000,445,1403638170195097000,cam0,-11.2836565124,-6.99484462998,3.20846139045,-0.510036688828,-0.610934576954,0.458248250081,0.395765157674
1403638170245097000,446,1403638170245097000,cam0,-11.3388471723,-6.96767888173,3.21091526111,-0.520182693259,-0.602592531117,0.455141832578,0.398921194363
1403638170295097000,447,1403638170295097000,cam0,-11.3956561126,-6.93868119774,3.20993489444,-0.53097007548,-0.593725290541,0.452602240156,0.400889349476
1403638170345097000,448,1403638170345097000,cam0,-11.445096515,-6.91153165323,3.20448863024,-0.541338110346,-0.586212839285,0.448157573405,0.403066181592
1403638170395097000,449,1403638170395097000,cam0,-11.4927851238,-6.87848747744,3.20414594441,-0.551684706844,-0.579494620598,0.442750121519,0.404724966894
1403638170445097000,450,1403638170445097000,cam0,-11.5326186642,-6.85058703837,3.20276040487,-0.56122402264,-0.572947348359,0.437005015008,0.4071677164
1403638170495097000,451,1403638170495097000,cam0,-11.5707148668,-6.81151604605,3.21854923119,-0.570550534747,-0.564294700229,0.43504498685,0.408386383232
1403638170545097000,452,1403638170545097000,cam0,-11.6192850387,-6.77641494557,3.21723653,-0.579473019628,-0.554698200574,0.434298599078,0.409762922482
1403638170595097000,453,1403638170595097000,cam0,-11.6670482262,-6.7329780912,3.22666918099,-0.587229347639,-0.545460368614,0.433074210209,0.412409272439
1403638170645097000,454,1403638170645097000,cam0,-11.7093711279,-6.70068849272,3.22153890391,-0.593497978034,-0.535729734529,0.431674156071,0.417625699151
1403638170695097000,455,1403638170695097000,cam0,-11.7469008243,-6.6626956929,3.22912228302,-0.599658020574,-0.526679431536,0.429452990219,0.422598111625
1403638170745097000,456,1403638170745097000,cam0,-11.7844997029,-6.62188010453,3.23868336416,-0.605949841056,-0.519797880616,0.425087083909,0.426539475928
1403638170795097000,457,1403638170795097000,cam0,-11.820048199,-6.58278489592,3.25411111061,-0.610759767168,-0.51246802607,0.420979132703,0.432580164702
1403638170845097000,458,1403638170845097000,cam0,-11.8446156297,-6.54507652835,3.25635423978,-0.616342366958,-0.505784345949,0.416018455707,0.437301871248
1403638170895097000,459,1403638170895097000,cam0,-11.8739946514,-6.50030127726,3.2644774267,-0.621441050965,-0.499743311528,0.410222773441,0.442475896415
1403638170945097000,460,1403638170945097000,cam0,-11.9003047402,-6.46440041005,3.27055514766,-0.627329523849,-0.493368486489,0.403966246648,0.44705310268
1403638170995097000,461,1403638170995097000,cam0,-11.9163074226,-6.4181053407,3.27287178285,-0.632240979621,-0.486569294801,0.398760208288,0.452229987208
1403638171045097000,462,1403638171045097000,cam0,-11.947414836,-6.36698790794,3.27348417537,-0.637237870562,-0.479228010853,0.394298698581,0.456943044844
1403638171095097000,463,1403638171095097000,cam0,-11.9746989941,-6.32093829177,3.27201313485,-0.641664817346,-0.472556038493,0.390653807527,0.460810867199
1403638171145097000,464,1403638171145097000,cam0,-11.9925120783,-6.27369260845,3.27392059156,-0.645184627353,-0.466847095384,0.387555406474,0.464318202391
1403638171195097000,465,1403638171195097000,cam0,-12.01161467,-6.2279270862,3.27242951306,-0.648494661225,-0.461319013233,0.385928885254,0.466581544768
1403638171245097000,466,1403638171245097000,cam0,-12.0275267737,-6.18265255753,3.26531925783,-0.652093920044,-0.455329067846,0.38561634077,0.467706101251
1403638171295097000,467,1403638171295097000,cam0,-12.0406878346,-6.1318333103,3.26496381852,-0.653809006713,-0.452062976486,0.383976156236,0.46982460501
1403638171345097000,468,1403638171345097000,cam0,-12.046772235,-6.08371006207,3.26285277014,-0.65543924096,-0.448972446903,0.383281403968,0.471082273816
1403638171395097000,469,1403638171395097000,cam0,-12.05573008,-6.03007541284,3.26121029243,-0.656363058251,-0.445977472975,0.382981637838,0.472881268863
1403638171445097000,470,1403638171445097000,cam0,-12.0618274779,-5.97985323482,3.26044101766,-0.658309314577,-0.442592655268,0.381605181426,0.474466092942
1403638171495097000,471,1403638171495097000,cam0,-12.0657253524,-5.92462751031,3.25576030017,-0.659577196807,-0.439062135802,0.381589848675,0.475995325339
1403638171545097000,472,1403638171545097000,cam0,-12.0661622091,-5.86513834661,3.25567703802,-0.661050315604,-0.435419545689,0.382686358099,0.476417307407
1403638171595097000,473,1403638171595097000,cam0,-12.0674053751,-5.81275976667,3.24139127139,-0.663424488411,-0.43126412949,0.382108719987,0.47735953421
1403638171645097000,474,1403638171645097000,cam0,-12.0671618815,-5.75596534778,3.23649983892,-0.665434107481,-0.426589653277,0.382422983736,0.478509537864
1403638171695097000,475,1403638171695097000,cam0,-12.05811092,-5.70235533429,3.22858005229,-0.668149527907,-0.420988820857,0.382390849365,0.479710182706
1403638171745097000,476,1403638171745097000,cam0,-12.0472141901,-5.63895428613,3.22322267688,-0.670556292208,-0.415855936812,0.381452144855,0.481572798217
1403638171795097000,477,1403638171795097000,cam0,-12.0345549662,-5.57214646367,3.2195056074,-0.6731065134,-0.411753208379,0.380333072039,0.482424783071
1403638171845097000,478,1403638171845097000,cam0,-12.0146749839,-5.50723217374,3.21442130266,-0.674805818299,-0.406263700438,0.380839870497,0.484301462247
1403638171895097000,479,1403638171895097000,cam0,-11.9949339747,-5.44459112888,3.21244421552,-0.676338023013,-0.401032936657,0.381290711577,0.486165461143
1403638171945097000,480,1403638171945097000,cam0,-11.9863865064,-5.34766654006,3.21606227557,-0.675122994601,-0.398022168829,0.380460509524,0.49095528918
1403638171995097000,481,1403638171995097000,cam0,-11.963976623,-5.27600051715,3.2202066641,-0.675589122313,-0.396521220481,0.37699071883,0.494194554235
1403638172045097000,482,1403638172045097000,cam0,-11.9341459997,-5.20975006467,3.22041116218,-0.67594411787,-0.394505364354,0.374628157447,0.497110461225
1403638172095097000,483,1403638172095097000,cam0,-11.9074477306,-5.14610166432,3.22104703278,-0.676460149563,-0.39382586243,0.370920723724,0.499720594778
1403638172145097000,484,1403638172145097000,cam0,-11.8637430267,-5.08165048458,3.22467713017,-0.676899104217,-0.393074500157,0.368804045595,0.501281972534
1403638172195097000,485,1403638172195097000,cam0,-11.8185280207,-5.01110689827,3.22937672431,-0.677995286671,-0.392997877962,0.36699724889,0.501186670289
1403638172245097000,486,1403638172245097000,cam0,-11.7735469249,-4.94595935306,3.23238882504,-0.677771959968,-0.393698788113,0.365047757955,0.502360994635
1403638172295097000,487,1403638172295097000,cam0,-11.7216663584,-4.87338452704,3.22871711778,-0.67781252198,-0.394453931101,0.363603121618,0.502761425762
1403638172345097000,488,1403638172345097000,cam0,-11.6753702969,-4.80324814714,3.2223888825,-0.677603108258,-0.394531793812,0.362649216463,0.503670762649
1403638172395097000,489,1403638172395097000,cam0,-11.61606498,-4.72635384461,3.21517418792,-0.6773883738,-0.394851958954,0.36286406375,0.503553962142
1403638172445097000,490,1403638172445097000,cam0,-11.5622149154,-4.66057205745,3.20487104895,-0.67653473806,-0.394552019055,0.363728597693,0.504312363201
1403638172495097000,491,1403638172495097000,cam0,-11.5015189485,-4.58139449651,3.1920400242,-0.675838270691,-0.393721826416,0.365971234693,0.504272555915
1403638172545097000,492,1403638172545097000,cam0,-11.4435853178,-4.50111098303,3.17727466404,-0.674934538528,-0.393300980657,0.368043151965,0.504303426131
1403638172595097000,493,1403638172595097000,cam0,-11.3874570407,-4.41743456062,3.15670415409,-0.673887887074,-0.393190502003,0.369909694076,0.504423594827
1403638172645097000,494,1403638172645097000,cam0,-11.3137173358,-4.34205175152,3.13814614558,-0.673801938699,-0.392480134658,0.372922647955,0.502870748748
1403638172695097000,495,1403638172695097000,cam0,-11.2477922083,-4.2836504142,3.11979390894,-0.673245893649,-0.394033122786,0.374016270957,0.501587174768
1403638172745097000,496,1403638172745097000,cam0,-11.1738935224,-4.19927678996,3.09552792925,-0.673024135876,-0.394693093061,0.375145816128,0.500521219789
1403638172795097000,497,1403638172795097000,cam0,-11.0971290631,-4.12912202539,3.07298044233,-0.672842384004,-0.39496757269,0.37549715443,0.500285548288
1403638172845097000,498,1403638172845097000,cam0,-11.0167938523,-4.05989115362,3.05216227406,-0.673068067366,-0.394440283112,0.378399267566,0.498207019275
1403638172895097000,499,1403638172895097000,cam0,-10.9416812181,-3.99580204527,3.02537031014,-0.672873552615,-0.395210344868,0.378092372819,0.4980924845
1403638172945097000,500,1403638172945097000,cam0,-10.848722963,-3.9342372535,3.00258929544,-0.674457914925,-0.395705222458,0.379995733948,0.494092238449
1403638172995097000,501,1403638172995097000,cam0,-10.7734818512,-3.85053443923,2.97151677083,-0.675495431031,-0.396480111286,0.382027141834,0.490473961503
1403638173045097000,502,1403638173045097000,cam0,-10.6775401652,-3.76802880245,2.93665488338,-0.676933190109,-0.398703592202,0.382081147186,0.486632200597
1403638173095097000,503,1403638173095097000,cam0,-10.5881276094,-3.6877353459,2.90206569712,-0.679244237039,-0.399854848495,0.383636326888,0.481213606702
1403638173145097000,504,1403638173145097000,cam0,-10.492626925,-3.60368640127,2.87074123232,-0.680859800261,-0.402434008141,0.382023605312,0.478053100046
1403638173195097000,505,1403638173195097000,cam0,-10.3939825729,-3.53242666729,2.8383359037,-0.681776383248,-0.404808397163,0.380320632074,0.476095937443
1403638173245097000,506,1403638173245097000,cam0,-10.3004212916,-3.45128083352,2.80032420534,-0.680912520321,-0.408567233078,0.377155390454,0.476639032367
1403638173295097000,507,1403638173295097000,cam0,-10.1995137759,-3.36569086298,2.76471505404,-0.680266306694,-0.41184841717,0.373469114883,0.477639459717
1403638173345097000,508,1403638173345097000,cam0,-10.096882641,-3.27032845344,2.7229578636,-0.679876244636,-0.416356116097,0.368858383817,0.477869615331
1403638173395097000,509,1403638173395097000,cam0,-9.98977961396,-3.1835031573,2.68025180987,-0.676829379114,-0.42067792573,0.362777938156,0.483036480981
1403638173445097000,510,1403638173445097000,cam0,-9.87954164993,-3.09236323325,2.63815897603,-0.674659831029,-0.425932053009,0.355837100237,0.486616847951
1403638173495097000,511,1403638173495097000,cam0,-9.77529221704,-2.99721158365,2.59292202609,-0.67394872862,-0.430311044263,0.350140428739,0.487880309644
1403638173545097000,512,1403638173545097000,cam0,-9.64229228908,-2.90205786392,2.54192981043,-0.671894485808,-0.433519501038,0.345776510743,0.490975810787
1403638173595097000,513,1403638173595097000,cam0,-9.53938082451,-2.80484171473,2.49049295406,-0.670831580981,-0.435716159012,0.341965582777,0.493149023046
1403638173645097000,514,1403638173645097000,cam0,-9.44023679153,-2.71782090978,2.43586708644,-0.670929314918,-0.435418089093,0.341647369332,0.493499764035
1403638173695097000,515,1403638173695097000,cam0,-9.34762328855,-2.63403630693,2.38437720437,-0.670436068685,-0.436011374117,0.340050561074,0.494747587523
1403638173745097000,516,1403638173745097000,cam0,-9.21870400331,-2.54440052239,2.33419413033,-0.671067945052,-0.434933241603,0.340016932921,0.494862984873
1403638173795097000,517,1403638173795097000,cam0,-9.1042782674,-2.47373046002,2.2803806564,-0.672055290024,-0.434080599768,0.33961698653,0.494546279447
1403638173845097000,518,1403638173845097000,cam0,-8.99709198664,-2.39448649418,2.22813640925,-0.673321582153,-0.433886172196,0.338268524595,0.49391825422
1403638173895097000,519,1403638173895097000,cam0,-8.90565963864,-2.3008902535,2.17941966873,-0.673380852111,-0.434814132535,0.336630872652,0.494140216675
1403638173945097000,520,1403638173945097000,cam0,-8.79476493388,-2.23271494246,2.13233870179,-0.673234985062,-0.433370955406,0.337178517321,0.495232185299
1403638173995097000,521,1403638173995097000,cam0,-8.66546233788,-2.15623966645,2.08725886612,-0.673690866958,-0.432780558237,0.33679609954,0.495388727691
1403638174045097000,522,1403638174045097000,cam0,-8.55448400458,-2.08000133675,2.040010205,-0.674056608313,-0.433430181965,0.335410512744,0.495263317934
1403638174095097000,523,1403638174095097000,cam0,-8.42189587223,-2.00839307947,1.99884233513,-0.674347180601,-0.431961881641,0.336757004796,0.495236844899
1403638174145097000,524,1403638174145097000,cam0,-8.32003826182,-1.92615973967,1.95914200071,-0.674236253696,-0.433808991501,0.334239395282,0.495478818655
1403638174195097000,525,1403638174195097000,cam0,-8.19295900612,-1.84583182963,1.92286638054,-0.676605964156,-0.434846910115,0.332872338537,0.4922484538
1403638174245097000,526,1403638174245097000,cam0,-8.06493731093,-1.77261638061,1.88783851096,-0.678094647844,-0.437111673619,0.329810497961,0.490251026296
1403638174295097000,527,1403638174295097000,cam0,-7.95873809658,-1.69590290949,1.84416593025,-0.681422687266,-0.438815670459,0.328133600302,0.485213632322
1403638174345097000,528,1403638174345097000,cam0,-7.86779806989,-1.62670855377,1.79557333894,-0.681605814275,-0.440985498148,0.326025997743,0.484409282699
1403638174395097000,529,1403638174395097000,cam0,-7.77473576272,-1.57257050359,1.76331497989,-0.684019906839,-0.441610227092,0.324917250295,0.48117144017
1403638174445097000,530,1403638174445097000,cam0,-7.68532701546,-1.51228174728,1.71608653878,-0.68432542406,-0.444019971244,0.322672308049,0.480028708245
1403638174495097000,531,1403638174495097000,cam0,-7.5861210248,-1.44233970521,1.6851061764,-0.686078886778,-0.444561541461,0.322773133679,0.476946853587
1403638174545097000,532,1403638174545097000,cam0,-7.48941179451,-1.36899611153,1.6443938549,-0.68746924329,-0.445717988599,0.322070338706,0.474333438727
1403638174595097000,533,1403638174595097000,cam0,-7.37035908842,-1.29308062693,1.60645161511,-0.687643247387,-0.449158220257,0.317681806816,0.47379523754
1403638174645097000,534,1403638174645097000,cam0,-7.2727053443,-1.2140337294,1.5599137814,-0.689203077845,-0.451087029002,0.314676416445,0.471697321053
1403638174695097000,535,1403638174695097000,cam0,-7.16839328078,-1.13716644716,1.51881926984,-0.689881838319,-0.453455961023,0.311537508906,0.470515803258
1403638174745097000,536,1403638174745097000,cam0,-7.06318805118,-1.06195814327,1.48633956192,-0.691677139281,-0.455413299121,0.308674119621,0.467869372641
1403638174795097000,537,1403638174795097000,cam0,-6.96578746851,-0.98033426301,1.45417148179,-0.69282323379,-0.457154671959,0.306799205865,0.465703575149
1403638174845097000,538,1403638174845097000,cam0,-6.86942698178,-0.897583036805,1.41719133124,-0.693407761906,-0.45859545576,0.305233632613,0.464444090506
1403638174895097000,539,1403638174895097000,cam0,-6.76597024754,-0.815135125791,1.38128558907,-0.693245387769,-0.459767081484,0.303383279784,0.46474040998
1403638174945097000,540,1403638174945097000,cam0,-6.65538025855,-0.728031449445,1.35182634055,-0.69425215136,-0.460115595841,0.302299828882,0.46359724142
1403638174995097000,541,1403638174995097000,cam0,-6.56285587363,-0.639519901586,1.31288750076,-0.694652603223,-0.460348231541,0.30147314728,0.463304660046
1403638175045097000,542,1403638175045097000,cam0,-6.4520202963,-0.561966994987,1.28824351854,-0.693696768611,-0.460027001826,0.301203603922,0.465227191589
1403638175095097000,543,1403638175095097000,cam0,-6.36097236409,-0.480387461399,1.25864864878,-0.694529578739,-0.459183810241,0.301375352781,0.464706132308
1403638175145097000,544,1403638175145097000,cam0,-6.26173310502,-0.39873357106,1.22904055302,-0.693825500899,-0.459375088271,0.29969201421,0.466653403712
1403638175195097000,545,1403638175195097000,cam0,-6.15805673964,-0.325567480381,1.20442638008,-0.694340283347,-0.458639229392,0.298688635184,0.467254456795
1403638175245097000,546,1403638175245097000,cam0,-6.06134990906,-0.242606599286,1.17675580917,-0.694114483585,-0.459197500067,0.297362059125,0.467887321267
